owner,investor_label_lvl1,investor_label_lvl2,sos_name,sos_id,registry_url
PROGESS RESIDENTIAL HIGH VALUE HOMES BORROWER LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL HVH BORROWER LLC,2249703,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18006187
PROGRESS CHARLOTTE LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS CHARLOTTE LLC,1856153,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15296407
PROGRESS RESIDENTIAL BORROWER 11 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 11 LLC,1887241,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15478580
PROGRESS CHARLTOTE,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS CHARLOTTE LLC,1856153,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15296407
PROGRESS CHARLTOTE LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS CHARLOTTE LLC,1856153,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15296407
PROGRESS CHAROTTE,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS CHARLOTTE LLC,1856153,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15296407
PROGRESS RESIDENTIAL BORROWER 13 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 13 LLC,1951185,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15832785
PROGRESS RESIDENTIAL BORROWER 17 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 17 LLC,2234023,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17919582
PROPERTY OWNER 6 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROPERTY OWNER 6 LLC,1675881,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14028554
PROGRESS RALEIGH,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RALEIGH LLC,1856144,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15296406
PROGRESS RES BORROWER 2 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 2 LLC,1634257,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13707107
PROGRESS RESDENTIAL 2015-1 BORROWER LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESDENTIAL  BORROWER 1  LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 1 LLC,1605120,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12920070
PROGRESS RESDENTIAL BORROWER 7,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESDENTIAL BORROWER 7 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESIDENTIAL BORROWER 9 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 9 LLC,1445110,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10804607
PROGRESS RESIDENTIAL EXCHANGE BORROWER LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL EXCHANGE BORROWER LLC,1809486,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14929125
PROPERTY OWNER 4 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROPERTY OWNER 4 LLC,1621091,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13030615
PROPERTY OWNER 7 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROPERTY OWNER 7 LLC,1717020,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14360742
PROPERTY OWNER 9 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROPERTY OWNER 9 LLC,1782681,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14787091
TRUE NORTH PROPERTY OWNER A LLC,INVESTOR,PROGRESS RESIDENTIAL,TRUE NORTH PROPERTY OWNER A LLC,1837995,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15158587
PROGRESS RESIDENTIAL 2014,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 5 LLC,1401961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10625720
PROGRESS RESIDENTIAL 2014 1 BORR,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 5 LLC,1401961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10625720
PROGRESS RESIDENTIAL 2014 1 BORROWER,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 5 LLC,1401961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10625720
PROGRESS RESIDENTIAL 2014-1 BORROWER LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 5 LLC,1401961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10625720
PROGRESS RESIDENTIAL 2014 1 BORROWER LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 5 LLC,1401961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10625720
PROGRESS RESIDENTIAL 2015-1 BO,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESIDENTIAL 2015-1 BORR,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESIDENTIAL 2015-1 BORROWE,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESIDENTIAL 2015 1 BORROWER,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESIDENTIAL 2015 1 BORROWER LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESIDENTIAL 2015-1 BORROWER LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESIDENTIAL 2015-2 BORR,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 9 LLC,1445110,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10804607
PROGRESS RESIDENTIAL 2015-2 BORROWE,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 9 LLC,1445110,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10804607
PROGRESS RESIDENTIAL 2015 2 BORROWER,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 9 LLC,1445110,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10804607
PROGRESS RESIDENTIAL 2015 2 BORROWER LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 9 LLC,1445110,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10804607
PROGRESS RESIDENTIAL 2015-2 BORROWER LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 9 LLC,1445110,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10804607
"PROGRESS RESIDENTIAL 2015-2 BORROWER, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 9 LLC,1445110,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10804607
PROGRESS RESIDENTIAL 2015-3 BO,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 12 LLC,1473047,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=11816579
PROGRESS RESIDENTIAL 2015-3 BORROWE,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 12 LLC,1473047,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=11816579
PROGRESS RESIDENTIAL 2015 3 BORROWER LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 12 LLC,1473047,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=11816579
PROGRESS-RESIDENTIAL 2016-1 BO,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 5 LLC,1401961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10625720
PROGRESS RESIDENTIAL 2016 1 BORROWER,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 5 LLC,1401961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10625720
PROGRESS RESIDENTIAL 2016 1 BORROWER LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 5 LLC,1401961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10625720
PROGRESS RESIDENTIAL 2016 2 BORROWER,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESIDENTIAL BORROWER 17 LL,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 17 LLC,2234023,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17919582
PROGRESS RESIDENTIAL 2016 2 BORROWER LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESIDENTIAL BORROWER,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 1 LLC,1605120,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12920070
TRUE NORTH BORROWER NORTH CAROLINA LLC,INVESTOR,PROGRESS RESIDENTIAL,TRUE NORTH BORROWER NORTH CAROLINA LLC,2117445,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17196742
"PROGRESS RESIDENTIAL BORROWER 11, L",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 11 LLC,1887241,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15478580
PROGRESS RESIDENTIAL BORROWER 11 LLC COMPANYPROPERTY OWNER 10 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 11 LLC,1887241,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15478580
PROGRESS RESIDENTIAL BORRWER 14,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 14 LLC,1979102,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16073663
PROGRESS RESIDENTIAL BORRWER 14 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 14 LLC,1979102,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16073663
PROGRESS RESIDENTIAL HIGH VALUE HOM,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL HVH BORROWER LLC,2249703,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18006187
PROGRESS RESIDENTIAL HIGH VALUE HOMES BORROWER,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL HVH BORROWER LLC,2249703,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18006187
PROGRESS RESIDENTIAL HVH BORROWER L,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL HVH BORROWER LLC,2249703,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18006187
FREO PROGRESS LLC,INVESTOR,PROGRESS RESIDENTIAL,FREO PROGRESS LLC,1729961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14453973
PROGRESS RESIDETNIAL BORROWER 12,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 12 LLC,1473047,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=11816579
PROGRESS RESIDETNIAL BORROWER 12 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 12 LLC,1473047,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=11816579
PROGRESS RESIDETNIAL BORROWER 14,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 14 LLC,1979102,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16073663
PROGRESS RESIDETNIAL BORROWER 14 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 14 LLC,1979102,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16073663
PROGRESS RESIDL 2015-1 BORROW,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESIDL 2015-3 BOR,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 12 LLC,1473047,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=11816579
PROGRESS RESIDL 2015-3 BORROW,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 12 LLC,1473047,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=11816579
PROGRESS RESIDL 2016-1 BORROW,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 5 LLC,1401961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10625720
PROGRESS RESIDL 2016-2 BORROW,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
PROGRESS RESIENTIAL BORROWER 14,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 14 LLC,1979102,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16073663
PROGRESS RESIENTIAL BORROWER 14 LLC,INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 14 LLC,1979102,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16073663
R E S I S F R SUB LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,RESI SFR SUB LLC,1858675,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15314456
R J AMERICAN HOMES 4 RENT INVEST,INVESTOR,AMERICAN HOMES 4 RENT,RJ AMERICAN HOMES 4 RENT ONE LLC,1278114,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10079048
REALSURE PROPERTIES LLC,INVESTOR,HOME PARTNERS OF AMERICA,REALSURE LLC,2259881,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18059420
RESI L1 BORROWER,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,RESI TL1 BORROWER LLC,1589559,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12801230
RESI L1 BORROWER LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,RESI TL1 BORROWER LLC,1589559,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12801230
RESI S F R SUB LLC,INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,RESI SFR SUB LLC,1858675,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15314456
"RESI,SFR SUB",INVESTOR,FRONT YARD RESIDENTIAL / PROGRESS RESIDENTIAL,RESI SFR SUB LLC,1858675,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15314456
REX RESIDENTIAL PROPERTY OWNER LLC,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),REX RESIDENTIAL PROPERTY OWNER LLC,1497272,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12003935
RH PARTNERS OWNWERCO LLC,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),RH PARTNERS OWNERCO LLC,1729445,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14450585
"PROGRESS RESIDENTIAL BORROWER 9, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 9 LLC,1445110,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10804607
"PROGRESS RESIDENTIAL BORROWER 12, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 12 LLC,1473047,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=11816579
"PROGRESS RESIDENTIAL BORROWER 5, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 5 LLC,1401961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10625720
"PROPERTY OWNER 3, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROPERTY OWNER 3 LLC,1604937,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12897474
"PROPERTY OWNER 4, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROPERTY OWNER 4 LLC,1621091,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13030615
"PROGRESS RESIDENTIAL BORROWER 2, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 2 LLC,1634257,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13707107
"PROGRESS RESIDENTIAL BORROWER 7, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 7 LLC,1421816,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10704200
"PROGRESS RESIDENTIAL BORROWER 1, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 1 LLC,1605120,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12920070
"PROGRESS RESIDENTIAL BORROWER 3, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 3 LLC,1656916,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13898770
"PROPERTY OWNER 6, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROPERTY OWNER 6 LLC,1675881,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14028554
"PROPERTY OWNER 7, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROPERTY OWNER 7 LLC,1717020,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14360742
"PROPERTY OWNER 9, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROPERTY OWNER 9 LLC,1782681,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14787091
"PROPERTY OWNER 10, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROPERTY OWNER 10 LLC,1809483,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14929124
"PROGRESS RESIDENTIAL BORROWER 4, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 4 LLC,1725069,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14423635
"PROGRESS RESIDENTIAL BORROWER 6, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 6 LLC,1796916,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14862869
"PROGRESS RESIDENTIAL BORROWER 8, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 8 LLC,1824095,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15054246
"PROGRESS RESIDENTIAL EXCHANGE BORROWER, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RESIDENTIAL EXCHANGE BORROWER LLC,1809486,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14929125
RM1 SFR PROPCO A,INVESTOR,FIRSTKEY,RM1 SFR PROPCO A LP,2191733,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17700570
"PROGRESS RALEIGH, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS RALEIGH LLC,1856144,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15296406
RM1 SFR PROPCOA,INVESTOR,FIRSTKEY,RM1 SFR PROPCO A LP,2191733,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17700570
"PROGRESS CHARLOTTE, LLC",INVESTOR,PROGRESS RESIDENTIAL,PROGRESS CHARLOTTE LLC,1856153,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15296407
RM1 SFR PROPCOA LP,INVESTOR,FIRSTKEY,RM1 SFR PROPCO A LP,2191733,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17700570
BOULTON PROPERTIES LLC,INVESTOR,NEW RESIDENTIAL INVESTMENT,BOULTON PROPERTIES LLC,2149537,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17385174
RMI SFR PROPCO A LP,INVESTOR,FIRSTKEY,RM1 SFR PROPCO A LP,2191733,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17700570
SFR3 040 LLC,INVESTOR,SFR3 FUND,SFR3 040 LLC,2229681,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17896780
SFR3-007 LLC,INVESTOR,SFR3 FUND,SFR3 007 LLC,1920750,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15653011
"SFR3, LLC",INVESTOR,SFR3 FUND,SFR3 LLC,1807337,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14906833
SFR3-008 LLC,INVESTOR,SFR3 FUND,SFR3 008 LLC,1965366,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15887316
SN NC LLC,INVESTOR,SPARROW,SN NC LLC,2188520,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17686924
RMJ SFR PROPCO A LP,INVESTOR,FIRSTKEY,RM1 SFR PROPCO A LP,2191733,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17700570
NR SN NC A LLC,INVESTOR,SPARROW,NR SN NC A LLC,2240786,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17958399
SAF SN NC A LLC,INVESTOR,SPARROW,SAF SN NC A LLC,2240784,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17958371
USCMF SN NC A LLC,INVESTOR,SPARROW,USCMF SN NC A LLC,2240781,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17958325
HILLS HOMES CHARLOTTE LLC,INVESTOR,SYLVAN ROAD CAPITAL,HILLS HOMES CHARLOTTE LLC,1867757,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15369224
